validation_pair_id,method,candidate_index,gene_symbol,gene_entrez_id,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
947d5d46ae3d71d3cdf9,HANAMI,28207,DRD1,1812,15.982571085988353,18.11076139088729,14.15563977389517,23.928357314148684,9.638360739979445,26.73004453579993,11.063292223364165,13.900308324768757,26.05344295991778,9.638360739979445,24.43902021240151,22.396368619390202,14.992291880781089,16.972850291195616,26.73004453579993,14.921634121274408
947d5d46ae3d71d3cdf9,HANAMI,29823,HTR1A,3350,16.700924974306268,16.238437821171637,10.46858941418294,21.93709318259678,4.789739636861939,28.15176430284344,11.864080164439876,10.00342583076396,15.193559438163755,4.789739636861939,24.56534772182254,22.899537512846866,7.658872901678657,19.049760191846524,28.15176430284344,18.208290510448784
947d5d46ae3d71d3cdf9,HANAMI,32715,ADRA2A,150,17.549888660500173,19.714585474477563,11.385534429599177,26.856907331277835,8.808667351832819,37.78048989379925,10.8534600890716,10.72070914696814,17.801473107228503,8.808667351832819,28.220280918122643,29.913926002055497,12.981757451181911,22.766786570743406,37.78048989379925,17.29830421377184
947d5d46ae3d71d3cdf9,TriMoGCL,10156,HTR1B,3351,22.848150051387464,29.080806783144908,16.97499143542309,37.95659900650908,8.738009592326138,66.8101233299075,11.89405618362453,39.401336073997946,8.738009592326138,20.79051044878383,66.8101233299075,48.15219253168893,15.703151764302843,23.010877012675575,33.62238780404248,22.68542309009935
947d5d46ae3d71d3cdf9,TriMoGCL,17863,DRD3,1814,16.65274922918808,25.31217882836588,10.020554984583761,28.94452295306612,2.2053785542994175,73.08581706063721,11.96043165467626,29.783316204179513,2.2053785542994175,26.428143199725934,73.08581706063721,59.97773210003426,7.001541623843782,9.373929427886262,13.945272353545734,19.36022610483042
947d5d46ae3d71d3cdf9,TriMoGCL,19270,DRD2,1813,5.593739294278862,11.313806097978759,2.406646111682083,14.355836759164097,1.7750085645769098,42.40750256937307,2.6121959575196985,25.104916067146284,2.0640630352860567,9.761476533059266,42.40750256937307,15.887290167865707,1.7750085645769098,2.338129496402878,2.672147995889003,8.515330592668722
947d5d46ae3d71d3cdf9,TriMoGCL,23614,HTR2A,3356,8.177029804727646,14.388703323055841,4.143649366221309,14.507322713257965,2.423775265501884,49.192788626241864,2.5329736211031175,14.932339842411785,2.423775265501884,13.232271325796505,49.192788626241864,36.7848578280233,4.0703151764302845,6.239294278862624,4.3636519355943815,10.114765330592668
947d5d46ae3d71d3cdf9,TriMoGCL,28207,DRD1,1812,16.991050017129155,23.211502226789996,8.475719424460431,29.011433710174718,6.5990065090784515,59.84926344638575,6.609712230215828,30.96736896197328,14.838129496402878,23.143627954779035,59.84926344638575,50.3961116820829,6.5990065090784515,6.667523124357657,13.900308324768757,19.14397053785543
947d5d46ae3d71d3cdf9,TriMoGCL,29823,HTR1A,3350,11.348064405618363,19.574554642000685,8.545841897910243,29.57990750256937,5.781089414182939,57.866563891743745,9.266872216512505,35.305327166837955,5.781089414182939,11.921891058581705,57.866563891743745,33.791538198013015,5.787512846865365,10.774237752655019,8.305498458376157,16.945015416238437
947d5d46ae3d71d3cdf9,TriMoGCL,32715,ADRA2A,150,19.179299417608767,27.72931654676259,14.022888831791711,37.419171805412816,10.444501541623843,63.60911270983213,10.536570743405276,41.00933538883179,26.648681055155876,20.008992805755394,63.60911270983213,56.930883864337105,13.168036998972251,10.444501541623843,18.349606029462144,16.587444330250086
