validation_pair_id,condition_group,drug_name,disease_label,method,candidate_count,best_candidate_index,best_gene_symbol,best_gene_entrez_id,selection_rule,median_rank_percentile,mean_rank_percentile,q1_rank_percentile,q3_rank_percentile,min_rank_percentile,max_rank_percentile,seed_0_rank_percentile,seed_10_rank_percentile,seed_20_rank_percentile,seed_30_rank_percentile,seed_40_rank_percentile,seed_50_rank_percentile,seed_60_rank_percentile,seed_70_rank_percentile,seed_80_rank_percentile,seed_90_rank_percentile
025341e0ca9d9a9b5b47,cardiovascular_hypertensive,testosterone,Heart Failure,HANAMI,1,44887,NR3C2,4306,lowest ten-seed median rank percentile; ties by mean then index,18.22327852004111,18.12414354230901,13.073291366906474,25.06316375471052,3.132494004796163,28.269527235354573,27.04479273723878,26.9484412470024,19.407331277834874,28.269527235354573,11.962572798903734,16.405447070914697,3.132494004796163,17.358256252141143,19.088300787941076,11.624272010962658
025341e0ca9d9a9b5b47,cardiovascular_hypertensive,testosterone,Heart Failure,TriMoGCL,1,44887,NR3C2,4306,lowest ten-seed median rank percentile; ties by mean then index,18.851704350805072,22.530190133607398,14.658808667351833,23.923004453579992,9.656560465912984,56.481243576567316,32.75094210346009,17.827166837958206,9.793593696471394,23.38343610825625,13.60268927714971,24.102860568687905,18.216855087358685,9.656560465912984,56.481243576567316,19.486553614251456
025341e0ca9d9a9b5b47,cardiovascular_hypertensive,testosterone,Heart Failure,TriNet,1,44887,NR3C2,4306,lowest ten-seed median rank percentile; ties by mean then index,10.580464200068516,16.62577081192189,9.125021411442274,23.36309523809524,2.539397053785543,44.43516615279205,25.76224734498116,6.646111682082905,9.048475505310037,11.692788626241864,44.43516615279205,16.16563891743748,9.354659129838986,2.539397053785543,31.145083932853716,9.46813977389517
025341e0ca9d9a9b5b47,cardiovascular_hypertensive,testosterone,Heart Failure,N2V-MLP,1,44887,NR3C2,4306,lowest ten-seed median rank percentile; ties by mean then index,8.79046762589928,14.510106200753683,5.812671291538198,22.101961288112367,2.4173518328194588,43.56586159643714,43.56586159643714,5.704008221993833,2.4173518328194588,13.664782459746489,6.990835902706406,10.590099349092155,28.635662898252825,6.138660500171292,24.914354230900994,2.4794450154162386
025341e0ca9d9a9b5b47,cardiovascular_hypertensive,testosterone,Heart Failure,RF,1,44887,NR3C2,4306,lowest ten-seed median rank percentile; ties by mean then index,10.25179856115108,9.829136690647484,3.183078537170264,17.089275008564577,0.9827852004110997,18.531603288797534,18.439534087016103,10.029119561493662,2.810251798561151,18.531603288797534,13.044921205892429,18.437392942788627,1.2397225077081193,0.9827852004110997,10.474477560808497,4.301558752997602
02a6c147d3b7c37272a2,cardiovascular_hypertensive,atorvastatin,Atherosclerosis,HANAMI,1,20217,AHR,196,lowest ten-seed median rank percentile; ties by mean then index,54.8882322713258,53.35410243233984,41.83635234669408,64.16420435080508,21.871788283658788,85.1468824940048,64.18508050702296,64.10157588215142,45.859027064063035,40.495460774237756,66.21916752312436,46.38360739979445,85.1468824940048,21.871788283658788,63.392857142857146,35.88557725248373
02a6c147d3b7c37272a2,cardiovascular_hypertensive,atorvastatin,Atherosclerosis,TriMoGCL,1,20217,AHR,196,lowest ten-seed median rank percentile; ties by mean then index,66.11425145597808,68.3322627612196,57.8210645769099,80.02258907159985,44.63215142171977,89.46985268927715,56.94587187392943,62.03108941418294,44.63215142171977,89.46985268927715,60.446642685851316,75.44107571085988,86.86836245289483,55.74040767386091,70.19741349777321,81.54976019184652
02a6c147d3b7c37272a2,cardiovascular_hypertensive,atorvastatin,Atherosclerosis,TriNet,1,20217,AHR,196,lowest ten-seed median rank percentile; ties by mean then index,47.509849263446384,48.87953922576225,31.611318088386433,61.356628982528264,8.412555669749914,91.62812607057211,47.78177458033573,47.23792394655704,57.997173689619736,27.502997601918466,91.62812607057211,28.766272696128812,8.412555669749914,62.47644741349777,76.8456663240836,40.1464542651593
02a6c147d3b7c37272a2,cardiovascular_hypertensive,atorvastatin,Atherosclerosis,N2V-MLP,1,20217,AHR,196,lowest ten-seed median rank percentile; ties by mean then index,56.94908359027065,53.12692702980473,42.32078622816033,68.10979787598492,16.97070914696814,83.08496060294621,42.69655704008222,42.19552929085303,57.09146968139774,16.97070914696814,73.74528948269956,66.77372387804043,83.08496060294621,68.55515587529976,56.806697499143546,23.34917780061665
02a6c147d3b7c37272a2,cardiovascular_hypertensive,atorvastatin,Atherosclerosis,RF,1,20217,AHR,196,lowest ten-seed median rank percentile; ties by mean then index,23.280661185337443,30.117334703665637,5.740407673860911,46.99222764645427,0.5770383693045563,95.5217968482357,23.60504453579993,51.26113394998287,0.5770383693045563,22.956277834874957,95.5217968482357,12.491435423090099,40.87230215827338,3.4900650907845154,49.03220280918123,1.3660500171291539
03247f376df5f8ae52f5,psychiatric_mood,Midazolam,Bipolar Disorder,HANAMI,6,33775,GABRA1,2554,lowest ten-seed median rank percentile; ties by mean then index,6.441632408359027,12.887975334018497,5.204051044878383,10.403819801301816,3.35089071599863,65.23638232271325,3.35089071599863,4.571342925659472,6.3463514902363825,5.945957519698527,65.23638232271325,4.956748886605002,11.281688934566633,6.536913326481672,10.172576224734499,10.480900993490922
03247f376df5f8ae52f5,psychiatric_mood,Midazolam,Bipolar Disorder,TriMoGCL,6,33775,GABRA1,2554,lowest ten-seed median rank percentile; ties by mean then index,12.806183624528948,17.86121103117506,4.288711887632751,28.401742891401167,0.9185508735868448,56.25,19.75419664268585,3.843353888317917,8.08281945871874,2.104744775608085,33.21985268927715,5.624785885577253,31.284258307639604,56.25,17.52954779033916,0.9185508735868448
03247f376df5f8ae52f5,psychiatric_mood,Midazolam,Bipolar Disorder,TriNet,6,33775,GABRA1,2554,lowest ten-seed median rank percentile; ties by mean then index,20.2198955121617,22.752226789996573,18.897738951695786,27.515844467283316,5.307896539910929,47.26575882151422,32.36553614251456,21.154504967454606,19.14825282631038,47.26575882151422,23.205721137375814,12.022524837273039,19.28528605686879,18.814234326824256,5.307896539910929,28.95255224391915
03247f376df5f8ae52f5,psychiatric_mood,Midazolam,Bipolar Disorder,N2V-MLP,6,33775,GABRA1,2554,lowest ten-seed median rank percentile; ties by mean then index,17.389302843439534,23.07810894141829,10.189705378554299,30.212080335731414,2.36382322713258,61.975419664268586,8.748715313463515,8.765844467283316,18.193302500856458,33.75942103460089,46.35791366906475,14.46128811236725,61.975419664268586,19.570058239122986,16.58530318602261,2.36382322713258
03247f376df5f8ae52f5,psychiatric_mood,Midazolam,Bipolar Disorder,RF,6,33775,GABRA1,2554,lowest ten-seed median rank percentile; ties by mean then index,22.99910071942446,25.706042309009934,15.748383436108256,32.56439491264132,6.71034600890716,57.477946214457006,6.71034600890716,14.211844809866392,22.033444672833163,24.608170606372045,57.477946214457006,14.37671291538198,23.96475676601576,35.21646968139774,38.59733641658102,19.863394998287085
032e4d4fcc7222cc0076,gynecologic_reproductive,pioglitazone,Endometriosis,HANAMI,1,41033,MAOB,4129,lowest ten-seed median rank percentile; ties by mean then index,34.95739122987324,32.837016101404586,28.95844039054471,38.24672404933196,9.622302158273381,49.625299760191844,39.007365536142515,24.387632750942103,38.491349777321,28.012589928057555,31.795991778006165,37.407930798218565,9.622302158273381,32.50685166152792,49.625299760191844,37.51284686536485
032e4d4fcc7222cc0076,gynecologic_reproductive,pioglitazone,Endometriosis,TriMoGCL,1,41033,MAOB,4129,lowest ten-seed median rank percentile; ties by mean then index,16.77479445015416,20.263360739979447,13.51329650565262,23.07404076738609,2.5329736211031175,46.19946899623159,13.272953066118534,14.234326824254882,2.5329736211031175,18.452380952380953,12.43362452894827,37.125299760191844,46.19946899623159,24.505395683453237,18.77997601918465,15.097207947927373
032e4d4fcc7222cc0076,gynecologic_reproductive,pioglitazone,Endometriosis,TriNet,1,41033,MAOB,4129,lowest ten-seed median rank percentile; ties by mean then index,38.46458547447756,40.98514045906132,29.88341469681398,51.617634463857485,7.2199383350462485,76.7064919492977,7.2199383350462485,55.04667694415896,23.325625214114424,41.330507022953064,76.7064919492977,35.92625899280576,65.49760191846522,27.869133264816718,37.32228502911956,39.60688591983556
