candidate_index,disease_local_id,disease_global_id,disease_mesh_id,disease_name,drug_local_id,drug_global_id,drugbank_id,drug_name,gene_local_id,gene_global_id,gene_entrez_id,gene_symbol,drug_gene_edge_in_ms,gene_disease_edge_in_ms,drug_disease_edge_in_ms,ms_motif
26761,576,576,D002311,"Cardiomyopathy, Dilated",670,1364,DB01214,Metipranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26762,2,2,D011471,Prostatic Neoplasms,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26763,41,41,D006949,Hyperlipidemias,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26764,95,95,D018487,"Ventricular Dysfunction, Left",709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26765,106,106,D009765,Obesity,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26766,191,191,D001714,Bipolar Disorder,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26767,226,226,D008171,Lung Diseases,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26768,266,266,D013274,Stomach Neoplasms,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26769,297,297,D007008,Hypokalemia,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26770,450,450,D009202,Cardiomyopathies,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26771,462,462,D001321,Autistic Disorder,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26772,499,499,D007333,Insulin Resistance,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26773,548,548,D017202,Myocardial Ischemia,709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26774,576,576,D002311,"Cardiomyopathy, Dilated",709,1403,DB01274,Arformoterol,1944,3910,154,ADRB2,True,True,False,gene_star
26775,2,2,D011471,Prostatic Neoplasms,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26776,41,41,D006949,Hyperlipidemias,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26777,95,95,D018487,"Ventricular Dysfunction, Left",714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26778,106,106,D009765,Obesity,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26779,191,191,D001714,Bipolar Disorder,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26780,266,266,D013274,Stomach Neoplasms,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26781,297,297,D007008,Hypokalemia,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26782,450,450,D009202,Cardiomyopathies,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26783,462,462,D001321,Autistic Disorder,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26784,499,499,D007333,Insulin Resistance,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26785,548,548,D017202,Myocardial Ischemia,714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26786,576,576,D002311,"Cardiomyopathy, Dilated",714,1408,DB01291,Pirbuterol,1944,3910,154,ADRB2,True,True,False,gene_star
26787,2,2,D011471,Prostatic Neoplasms,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26788,25,25,D001249,Asthma,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26789,41,41,D006949,Hyperlipidemias,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26790,95,95,D018487,"Ventricular Dysfunction, Left",724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26791,106,106,D009765,Obesity,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26792,191,191,D001714,Bipolar Disorder,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26793,226,226,D008171,Lung Diseases,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26794,266,266,D013274,Stomach Neoplasms,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26795,297,297,D007008,Hypokalemia,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26796,450,450,D009202,Cardiomyopathies,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26797,462,462,D001321,Autistic Disorder,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26798,499,499,D007333,Insulin Resistance,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26799,548,548,D017202,Myocardial Ischemia,724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26800,576,576,D002311,"Cardiomyopathy, Dilated",724,1418,DB01359,penbutolol,1944,3910,154,ADRB2,True,True,False,gene_star
26801,2,2,D011471,Prostatic Neoplasms,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26802,41,41,D006949,Hyperlipidemias,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26803,95,95,D018487,"Ventricular Dysfunction, Left",725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26804,191,191,D001714,Bipolar Disorder,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26805,226,226,D008171,Lung Diseases,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26806,266,266,D013274,Stomach Neoplasms,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26807,297,297,D007008,Hypokalemia,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26808,450,450,D009202,Cardiomyopathies,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26809,462,462,D001321,Autistic Disorder,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26810,499,499,D007333,Insulin Resistance,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26811,548,548,D017202,Myocardial Ischemia,725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26812,576,576,D002311,"Cardiomyopathy, Dilated",725,1419,DB01364,ephedrine,1944,3910,154,ADRB2,True,True,False,gene_star
26813,2,2,D011471,Prostatic Neoplasms,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26814,25,25,D001249,Asthma,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26815,41,41,D006949,Hyperlipidemias,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26816,95,95,D018487,"Ventricular Dysfunction, Left",726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26817,106,106,D009765,Obesity,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26818,191,191,D001714,Bipolar Disorder,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26819,226,226,D008171,Lung Diseases,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26820,266,266,D013274,Stomach Neoplasms,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26821,297,297,D007008,Hypokalemia,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26822,450,450,D009202,Cardiomyopathies,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26823,462,462,D001321,Autistic Disorder,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26824,499,499,D007333,Insulin Resistance,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26825,548,548,D017202,Myocardial Ischemia,726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26826,576,576,D002311,"Cardiomyopathy, Dilated",726,1420,DB01365,mephentermine,1944,3910,154,ADRB2,True,True,False,gene_star
26827,2,2,D011471,Prostatic Neoplasms,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26828,25,25,D001249,Asthma,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26829,41,41,D006949,Hyperlipidemias,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26830,95,95,D018487,"Ventricular Dysfunction, Left",753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26831,106,106,D009765,Obesity,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26832,191,191,D001714,Bipolar Disorder,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26833,226,226,D008171,Lung Diseases,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26834,266,266,D013274,Stomach Neoplasms,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26835,297,297,D007008,Hypokalemia,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26836,450,450,D009202,Cardiomyopathies,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26837,462,462,D001321,Autistic Disorder,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26838,499,499,D007333,Insulin Resistance,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26839,548,548,D017202,Myocardial Ischemia,753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26840,576,576,D002311,"Cardiomyopathy, Dilated",753,1447,DB01580,oxprenolol,1944,3910,154,ADRB2,True,True,False,gene_star
26841,2,2,D011471,Prostatic Neoplasms,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26842,25,25,D001249,Asthma,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26843,41,41,D006949,Hyperlipidemias,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26844,95,95,D018487,"Ventricular Dysfunction, Left",788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26845,106,106,D009765,Obesity,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26846,191,191,D001714,Bipolar Disorder,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26847,226,226,D008171,Lung Diseases,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26848,266,266,D013274,Stomach Neoplasms,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26849,297,297,D007008,Hypokalemia,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26850,450,450,D009202,Cardiomyopathies,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26851,462,462,D001321,Autistic Disorder,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26852,499,499,D007333,Insulin Resistance,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26853,548,548,D017202,Myocardial Ischemia,788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26854,576,576,D002311,"Cardiomyopathy, Dilated",788,1482,DB04846,celiprolol,1944,3910,154,ADRB2,True,True,False,gene_star
26855,2,2,D011471,Prostatic Neoplasms,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26856,25,25,D001249,Asthma,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26857,41,41,D006949,Hyperlipidemias,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26858,95,95,D018487,"Ventricular Dysfunction, Left",790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26859,106,106,D009765,Obesity,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26860,191,191,D001714,Bipolar Disorder,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26861,226,226,D008171,Lung Diseases,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26862,266,266,D013274,Stomach Neoplasms,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26863,297,297,D007008,Hypokalemia,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26864,450,450,D009202,Cardiomyopathies,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26865,462,462,D001321,Autistic Disorder,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26866,499,499,D007333,Insulin Resistance,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26867,548,548,D017202,Myocardial Ischemia,790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26868,576,576,D002311,"Cardiomyopathy, Dilated",790,1484,DB04861,nebivolol,1944,3910,154,ADRB2,True,True,False,gene_star
26869,2,2,D011471,Prostatic Neoplasms,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26870,25,25,D001249,Asthma,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26871,41,41,D006949,Hyperlipidemias,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26872,95,95,D018487,"Ventricular Dysfunction, Left",826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26873,106,106,D009765,Obesity,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26874,226,226,D008171,Lung Diseases,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26875,266,266,D013274,Stomach Neoplasms,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26876,297,297,D007008,Hypokalemia,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26877,450,450,D009202,Cardiomyopathies,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26878,462,462,D001321,Autistic Disorder,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26879,499,499,D007333,Insulin Resistance,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26880,548,548,D017202,Myocardial Ischemia,826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26881,576,576,D002311,"Cardiomyopathy, Dilated",826,1520,DB06216,asenapine,1944,3910,154,ADRB2,True,True,False,gene_star
26882,2,2,D011471,Prostatic Neoplasms,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26883,25,25,D001249,Asthma,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26884,41,41,D006949,Hyperlipidemias,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26885,95,95,D018487,"Ventricular Dysfunction, Left",830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26886,106,106,D009765,Obesity,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26887,191,191,D001714,Bipolar Disorder,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26888,226,226,D008171,Lung Diseases,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26889,266,266,D013274,Stomach Neoplasms,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26890,297,297,D007008,Hypokalemia,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26891,450,450,D009202,Cardiomyopathies,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26892,462,462,D001321,Autistic Disorder,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26893,499,499,D007333,Insulin Resistance,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26894,548,548,D017202,Myocardial Ischemia,830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26895,576,576,D002311,"Cardiomyopathy, Dilated",830,1524,DB06262,droxidopa,1944,3910,154,ADRB2,True,True,False,gene_star
26896,2,2,D011471,Prostatic Neoplasms,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26897,25,25,D001249,Asthma,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26898,41,41,D006949,Hyperlipidemias,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26899,95,95,D018487,"Ventricular Dysfunction, Left",875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26900,106,106,D009765,Obesity,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26901,191,191,D001714,Bipolar Disorder,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26902,226,226,D008171,Lung Diseases,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26903,266,266,D013274,Stomach Neoplasms,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26904,297,297,D007008,Hypokalemia,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26905,450,450,D009202,Cardiomyopathies,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26906,462,462,D001321,Autistic Disorder,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26907,499,499,D007333,Insulin Resistance,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26908,548,548,D017202,Myocardial Ischemia,875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26909,576,576,D002311,"Cardiomyopathy, Dilated",875,1569,DB08808,bupranolol,1944,3910,154,ADRB2,True,True,False,gene_star
26910,2,2,D011471,Prostatic Neoplasms,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26911,25,25,D001249,Asthma,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26912,41,41,D006949,Hyperlipidemias,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26913,95,95,D018487,"Ventricular Dysfunction, Left",896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26914,106,106,D009765,Obesity,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26915,191,191,D001714,Bipolar Disorder,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26916,226,226,D008171,Lung Diseases,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26917,266,266,D013274,Stomach Neoplasms,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26918,297,297,D007008,Hypokalemia,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26919,450,450,D009202,Cardiomyopathies,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26920,462,462,D001321,Autistic Disorder,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26921,499,499,D007333,Insulin Resistance,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26922,548,548,D017202,Myocardial Ischemia,896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26923,576,576,D002311,"Cardiomyopathy, Dilated",896,1590,DB08893,mirabegron,1944,3910,154,ADRB2,True,True,False,gene_star
26924,2,2,D011471,Prostatic Neoplasms,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26925,25,25,D001249,Asthma,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26926,41,41,D006949,Hyperlipidemias,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26927,95,95,D018487,"Ventricular Dysfunction, Left",911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26928,106,106,D009765,Obesity,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26929,191,191,D001714,Bipolar Disorder,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26930,226,226,D008171,Lung Diseases,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26931,266,266,D013274,Stomach Neoplasms,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26932,297,297,D007008,Hypokalemia,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26933,450,450,D009202,Cardiomyopathies,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26934,462,462,D001321,Autistic Disorder,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26935,499,499,D007333,Insulin Resistance,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
26936,548,548,D017202,Myocardial Ischemia,911,1605,DB08941,isoxsuprine,1944,3910,154,ADRB2,True,True,False,gene_star
